<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
VND,2015-06-05,4.815,5.0619,4.7738,4.9796,1064500
VND,2015-06-08,4.9796,5.1442,4.9384,4.9384,994116
VND,2015-06-09,4.9384,5.0207,4.815,4.815,712300
VND,2015-06-10,4.815,4.9384,4.7738,4.8561,722550
VND,2015-06-11,4.8561,5.0619,4.8561,4.9796,1365631
VND,2015-06-12,4.9796,5.4734,4.9796,5.3911,4486263
VND,2015-06-15,5.3911,5.8438,5.3911,5.6792,4114427
VND,2015-06-16,5.6792,5.7204,5.4734,5.5146,1295830
VND,2015-06-17,5.5146,5.638,5.3088,5.4734,2895208
VND,2015-06-18,5.4734,5.7615,5.4734,5.6792,2434662
VND,2015-06-19,5.6792,5.885,5.5969,5.638,1343831
VND,2015-06-22,5.638,5.6792,5.5557,5.5969,989037
VND,2015-06-23,5.5969,5.638,5.5146,5.5146,798692
VND,2015-06-24,5.5146,5.6792,5.5146,5.638,2058970
VND,2015-06-25,5.638,5.7204,5.5146,5.6792,1115552
VND,2015-06-26,5.6792,6.1319,5.5969,5.9673,6187956
VND,2015-06-29,5.9673,6.0907,5.885,6.0907,3491140
VND,2015-06-30,6.0907,6.1319,5.7615,5.7615,1843604
VND,2015-07-01,5.7615,6.0496,5.7615,5.8438,2426982
VND,2015-07-02,5.8438,5.9673,5.8027,5.885,1803155
VND,2015-07-03,5.885,6.0907,5.8438,5.8438,2443535
VND,2015-07-06,5.8438,6.0084,5.8438,6.0084,2580109
VND,2015-07-07,6.0084,6.0907,5.9261,5.9261,1790893
VND,2015-07-08,5.9261,5.9261,5.5969,5.5969,3059899
VND,2015-07-09,5.5969,5.8027,5.5146,5.8027,2111155
VND,2015-07-10,5.8027,5.9673,5.7204,5.7204,1867623
VND,2015-07-13,5.7204,5.8438,5.6792,5.7204,934910
VND,2015-07-14,5.7204,6.0084,5.7204,5.885,2863165
VND,2015-07-15,5.885,5.9673,5.8438,5.8438,2155172
VND,2015-07-16,5.8438,5.9261,5.7615,5.9261,1064772
VND,2015-07-17,5.9261,5.9673,5.8027,5.885,1381728
VND,2015-07-20,5.885,5.885,5.6792,5.7615,882915
VND,2015-07-21,5.7615,5.8027,5.5969,5.6792,1875975
VND,2015-07-22,5.6792,6.0496,5.5969,6.0496,2140591
VND,2015-07-23,6.0496,6.3377,6.0084,6.0907,3369800
VND,2015-07-24,6.0907,6.3377,6.0084,6.2965,2144179
VND,2015-07-27,6.2965,6.708,6.2965,6.4611,2937088
VND,2015-07-28,6.4611,6.5846,6.2553,6.2553,2025190
VND,2015-07-29,6.2553,6.3377,6.173,6.2142,960708
VND,2015-07-30,6.2142,6.3788,6.173,6.3377,1289735
VND,2015-07-31,6.3377,6.3788,6.0907,6.1319,1279397
VND,2015-08-03,6.1319,6.1319,5.7615,5.8438,2134800
VND,2015-08-04,5.8438,6.0084,5.8027,5.885,1721492
VND,2015-08-05,5.885,6.0084,5.885,6.0084,602810
VND,2015-08-06,6.0084,6.0084,5.885,5.885,631080
VND,2015-08-07,5.885,6.0084,5.7615,5.9261,674557
VND,2015-08-10,5.9261,6.173,5.9261,6.0907,867122
VND,2015-08-11,6.0907,6.2142,5.9673,5.9673,1577760
VND,2015-08-12,5.9673,6.0907,5.885,6.0496,2016571
VND,2015-08-13,6.0496,6.1319,5.885,6.0084,1019130
VND,2015-08-14,6.0084,6.0907,5.885,6.0907,898625
VND,2015-08-17,6.0907,6.1319,5.8027,5.885,884299
VND,2015-08-18,5.885,5.9673,5.7204,5.9261,2365680
VND,2015-08-19,5.9261,6.2553,5.7615,6.2142,2864820
VND,2015-08-20,6.2142,6.3377,6.0496,6.0496,1029550
VND,2015-08-21,6.0496,6.0496,5.6792,5.9673,1711365
VND,2015-08-24,5.9673,5.9673,5.3911,5.3911,2398130
VND,2015-08-25,5.3911,5.5969,4.8561,5.35,1123395
VND,2015-08-26,5.35,5.7204,5.35,5.638,1691450
VND,2015-08-27,5.638,5.7615,5.638,5.6792,1757125
VND,2015-08-28,5.6792,6.0496,5.6792,5.885,3713760
VND,2015-08-31,5.885,6.0907,5.8438,5.9261,2946820
VND,2015-09-01,5.9261,6.0496,5.885,5.885,1050700
VND,2015-09-03,5.885,5.9261,5.638,5.638,1944662
VND,2015-09-04,5.638,5.7615,5.638,5.6792,1436468
VND,2015-09-07,5.6792,5.7615,5.638,5.638,585400
VND,2015-09-08,5.638,5.8027,5.5557,5.8027,1206355
VND,2015-09-09,5.8027,5.9261,5.8027,5.8027,1200040
VND,2015-09-10,5.8027,5.885,5.7204,5.7615,1314767
VND,2015-09-11,5.7615,5.8027,5.6792,5.6792,720660
VND,2015-09-14,5.6792,5.7615,5.5146,5.5146,967800
VND,2015-09-15,5.5146,5.638,5.5146,5.5557,994260
VND,2015-09-16,5.5557,5.638,5.5146,5.5969,532846
VND,2015-09-17,5.5969,5.638,5.4323,5.4323,791010
VND,2015-09-18,5.4323,5.6792,5.4323,5.5557,2060187
VND,2015-09-21,5.5557,5.6792,5.5557,5.638,770803
VND,2015-09-22,5.638,5.7204,5.5969,5.5969,523548
VND,2015-09-23,5.5969,5.638,5.5557,5.5969,675200
VND,2015-09-24,5.5969,5.638,5.5557,5.5557,853810
VND,2015-09-25,5.5557,5.5969,5.4323,5.4323,789240
VND,2015-09-28,5.4323,5.5557,5.2677,5.2677,1601731
VND,2015-09-29,5.2677,5.2677,5.103,5.1854,2807236
VND,2015-09-30,5.1854,5.35,5.1854,5.1854,951800
VND,2015-10-01,5.1854,5.2677,5.0619,5.0619,755900
VND,2015-10-02,5.0619,5.1442,5.0619,5.0619,964250
VND,2015-10-05,5.0619,5.2265,5.0619,5.1854,1001470
VND,2015-10-06,5.1854,5.5557,5.1854,5.5146,2524420
VND,2015-10-07,5.5146,5.5557,5.4323,5.4323,1271921
VND,2015-10-08,5.4323,5.5969,5.3911,5.4734,703200
VND,2015-10-09,5.4734,5.5557,4.9384,5.3911,1084280
VND,2015-10-12,5.3911,5.5969,5.3911,5.4323,2239702
VND,2015-10-13,5.4323,5.5146,5.3911,5.4323,729701
VND,2015-10-14,5.4323,5.5146,5.3911,5.3911,765560
VND,2015-10-15,5.3911,5.5557,5.35,5.4734,1323830
VND,2015-10-16,5.4734,5.5557,5.4734,5.5146,499466
VND,2015-10-19,5.5146,5.5557,5.4323,5.4734,854540
VND,2015-10-20,5.4734,5.5146,5.2677,5.2677,1328965
VND,2015-10-21,5.2677,5.4323,4.7738,5.3088,586510
VND,2015-10-22,5.3088,5.5146,5.3088,5.5146,1053741
VND,2015-10-23,5.5146,5.638,5.5146,5.5146,1113604
VND,2015-10-26,5.5146,5.5969,5.4734,5.5557,417190
VND,2015-10-27,5.5557,5.6792,5.4734,5.638,1403250
VND,2015-10-28,5.638,5.6792,5.5557,5.5969,466700
VND,2015-10-29,5.5969,5.7204,5.5969,5.7204,2005850
VND,2015-10-30,5.7204,5.7615,5.6792,5.6792,215070
VND,2015-11-02,5.6792,5.7615,5.5146,5.5969,425950
VND,2015-11-03,5.5969,5.7204,5.5557,5.7204,538335
VND,2015-11-04,5.7204,5.885,5.7204,5.7615,1313720
VND,2015-11-05,5.7615,5.8438,5.7615,5.8027,796600
VND,2015-11-06,5.8027,5.8027,5.6792,5.6792,182030
VND,2015-11-09,5.6792,5.6792,5.5969,5.6792,204305
VND,2015-11-10,5.6792,5.6792,5.5557,5.5557,271910
VND,2015-11-11,5.5557,5.638,5.5146,5.5146,461969
VND,2015-11-12,5.5146,5.5969,5.4323,5.5557,468100
VND,2015-11-13,5.5557,5.5969,5.5146,5.5557,393195
VND,2015-11-16,5.5557,5.5557,5.4323,5.4323,177260
VND,2015-11-17,5.4323,5.5146,5.4323,5.4323,210400
VND,2015-11-18,5.4323,5.5557,5.4323,5.4734,268515
VND,2015-11-19,5.4734,5.5146,5.3911,5.3911,183822
VND,2015-11-20,5.3911,5.5146,5.35,5.4734,327060
VND,2015-11-23,5.4734,5.638,5.4734,5.5969,775532
VND,2015-11-24,5.5969,5.6792,5.5146,5.638,387265
VND,2015-11-25,5.638,5.638,5.5146,5.5557,463400
VND,2015-11-26,5.5557,5.5969,5.4734,5.4734,425150
VND,2015-11-27,5.4734,5.5146,5.3911,5.4323,450210
VND,2015-11-30,5.4323,5.4323,5.3088,5.3088,474450
VND,2015-12-01,5.3088,5.3911,5.2265,5.2265,264850
VND,2015-12-02,5.2265,5.35,5.1854,5.1854,567550
VND,2015-12-03,5.1854,5.35,5.1854,5.1854,454540
VND,2015-12-04,5.1854,5.2677,5.1442,5.2677,163100
VND,2015-12-07,5.2677,5.2677,5.1442,5.1854,87490
VND,2015-12-08,5.1854,5.2677,5.103,5.2677,442100
VND,2015-12-09,5.2677,5.2677,5.1442,5.1442,224770
VND,2015-12-10,5.1442,5.1854,5.0207,5.0207,180560
VND,2015-12-11,5.0207,5.103,5.0207,5.0207,224000
VND,2015-12-14,5.0207,5.103,4.9384,4.9384,226600
VND,2015-12-15,4.9384,5.0207,4.8561,4.8973,323750
VND,2015-12-16,4.8973,5.0619,4.8973,4.9796,797800
VND,2015-12-17,4.9796,5.0619,4.8973,4.9384,527500
VND,2015-12-18,4.9384,5.0207,4.815,4.8561,362370
VND,2015-12-21,4.8561,4.8973,4.7327,4.7327,664400
VND,2015-12-22,4.7327,4.8561,4.6504,4.6504,685010
VND,2015-12-23,4.6504,4.7327,4.5269,4.5269,795610
VND,2015-12-24,4.5269,4.7327,4.5269,4.6504,565996
VND,2015-12-25,4.6504,4.7738,4.5681,4.6504,445840
VND,2015-12-28,4.6504,4.7738,4.6504,4.6504,597000
VND,2015-12-29,4.6504,4.9384,4.6504,4.8973,1203871
VND,2015-12-30,4.8973,5.103,4.8973,4.9796,742103
VND,2015-12-31,4.9796,4.9796,4.8561,4.9796,517750
VND,2016-01-04,4.9796,5.2677,4.7738,4.7738,902700
VND,2016-01-05,4.7738,5.2265,4.6504,4.7327,246110
VND,2016-01-06,4.7327,5.1854,4.6504,4.7738,167780
VND,2016-01-07,4.7738,5.2265,4.4446,4.5681,956025
VND,2016-01-08,4.5681,5.0207,4.3623,4.4034,858700
VND,2016-01-11,4.4034,4.4857,4.4034,4.4034,180450
VND,2016-01-12,4.4034,4.5681,4.4034,4.5681,493270
VND,2016-01-13,4.5681,4.7327,4.5269,4.6092,1302678
VND,2016-01-14,4.6092,4.6092,4.4446,4.5681,895640
VND,2016-01-15,4.5681,4.6092,4.28,4.3623,500700
VND,2016-01-18,4.3623,4.3623,3.9507,4.0331,1346296
VND,2016-01-19,4.0331,4.2388,3.6627,4.1977,945605
VND,2016-01-20,4.1977,4.3211,4.0742,4.1565,943740
VND,2016-01-21,4.1565,4.2388,4.1154,4.1977,1062500
VND,2016-01-22,4.1977,4.4446,4.1977,4.4446,1602701
VND,2016-01-25,4.4446,4.7738,4.4446,4.6504,1562900
VND,2016-01-26,4.6504,4.6504,4.4857,4.5269,1035260
VND,2016-01-27,4.5269,4.6915,4.5269,4.6504,343550
VND,2016-01-28,4.6504,4.7327,4.5269,4.6915,464640
VND,2016-01-29,4.6915,4.7327,4.5681,4.7327,665420
VND,2016-02-01,4.7327,4.7327,4.6092,4.6092,374060
VND,2016-02-02,4.6092,4.6915,4.5269,4.5269,830970
VND,2016-02-03,4.5269,4.6504,4.4446,4.5269,355200
VND,2016-02-04,4.5269,4.6092,4.5269,4.6092,243100
VND,2016-02-05,4.6092,4.7327,4.5269,4.6915,621900
VND,2016-02-15,4.6915,4.6915,4.6092,4.6092,230435
VND,2016-02-16,4.6092,4.6504,4.6092,4.6504,418900
VND,2016-02-17,4.6504,4.7327,4.5681,4.5681,464435
VND,2016-02-18,4.5681,4.7327,4.5681,4.6915,762238
VND,2016-02-19,4.6915,4.6915,4.6092,4.6504,285100
VND,2016-02-22,4.6504,4.9796,4.6504,4.8973,1845555
VND,2016-02-23,4.8973,5.0207,4.7738,4.7738,1336637
VND,2016-02-24,4.7738,4.8973,4.7738,4.8973,1297240
VND,2016-02-25,4.8973,4.8973,4.7327,4.7327,921600
VND,2016-02-26,4.7327,4.8561,4.7327,4.815,792100
VND,2016-02-29,4.815,4.9384,4.815,4.8561,830630
VND,2016-03-01,4.8561,4.8973,4.7738,4.815,897450
VND,2016-03-02,4.815,4.9796,4.815,4.815,1235110
VND,2016-03-03,4.815,4.8973,4.815,4.8561,598030
VND,2016-03-04,4.8561,4.8561,4.815,4.8561,550175
VND,2016-03-07,4.8561,4.8973,4.7738,4.815,1296730
VND,2016-03-08,4.815,5.0207,4.6092,4.8973,2553983
VND,2016-03-09,4.8973,4.9796,4.8561,4.9384,769950
VND,2016-03-10,4.9384,5.103,4.9384,5.103,2008105
VND,2016-03-11,5.103,5.2265,4.9384,5.103,1364930
VND,2016-03-14,5.103,5.1854,5.0207,5.103,735130
VND,2016-03-15,5.103,5.103,4.9384,4.9796,1071083
VND,2016-03-16,4.9796,5.0207,4.8561,4.9384,397300
VND,2016-03-17,4.9384,5.0207,4.9384,5.0207,820220
VND,2016-03-18,5.0207,5.0619,4.8973,4.8973,799537
VND,2016-03-21,4.8973,4.9796,4.8973,4.8973,645200
VND,2016-03-22,4.8973,4.9384,4.815,4.8973,455200
VND,2016-03-23,4.8973,4.9384,4.815,4.8561,882300
VND,2016-03-24,4.8561,4.9384,4.815,4.815,826130
VND,2016-03-25,4.815,4.8561,4.6504,4.7327,866188
VND,2016-03-28,4.7327,4.815,4.7327,4.7327,505960
VND,2016-03-29,4.7327,4.815,4.6504,4.6504,629826
VND,2016-03-30,4.6504,4.7738,4.6092,4.6504,722340
VND,2016-03-31,4.6504,4.7327,4.5681,4.5681,677700
VND,2016-04-01,4.5681,4.6092,4.5269,4.5681,528070
VND,2016-04-04,4.5681,4.6915,4.5681,4.6092,550119
VND,2016-04-05,4.6092,4.8561,4.6092,4.815,1531620
VND,2016-04-06,4.815,4.8561,4.7327,4.8561,403510
VND,2016-04-07,4.8561,4.8973,4.7738,4.8561,637205
VND,2016-04-08,4.8561,4.8973,4.7738,4.815,1032800
VND,2016-04-11,4.815,4.8973,4.815,4.8561,987910
VND,2016-04-12,4.8561,4.9384,4.8561,4.9384,1011720
VND,2016-04-13,4.9384,4.9796,4.815,4.8973,1120430
VND,2016-04-14,4.8973,4.9384,4.6915,4.8973,498700
VND,2016-04-15,4.8973,4.9796,4.8561,4.8561,1016820
VND,2016-04-19,4.8561,4.8561,4.7327,4.7738,562810
VND,2016-04-20,4.7738,4.815,4.6504,4.7327,626635
VND,2016-04-21,4.7327,4.7738,4.6915,4.7738,727100
VND,2016-04-22,4.7738,4.8973,4.6915,4.8561,1256765
VND,2016-04-25,4.8561,4.9384,4.8561,4.8973,544730
VND,2016-04-26,4.8973,4.9384,4.7327,4.7738,1070100
VND,2016-04-27,4.7738,4.8561,4.7327,4.7738,651435
VND,2016-04-28,4.7738,4.8561,4.7327,4.815,838801
VND,2016-04-29,4.815,4.8561,4.7327,4.8561,1036600
VND,2016-05-04,4.8561,4.8561,4.7738,4.8561,1387820
VND,2016-05-05,4.8561,4.8561,4.7738,4.815,863990
VND,2016-05-06,4.815,4.9796,4.7738,4.8561,1618228
VND,2016-05-09,4.8561,4.9384,4.815,4.8561,970750
VND,2016-05-10,4.8561,4.8561,4.7738,4.8561,648610
VND,2016-05-11,4.8561,4.9384,4.815,4.8561,1041548
VND,2016-05-12,4.8561,4.8973,4.7738,4.815,794400
VND,2016-05-13,4.815,4.8561,4.7738,4.7738,1184840
VND,2016-05-16,4.7738,4.815,4.7738,4.815,601285
VND,2016-05-17,4.815,4.8561,4.7738,4.8561,911200
VND,2016-05-18,4.8561,4.8561,4.815,4.8561,584400
VND,2016-05-19,4.8561,4.8561,4.7738,4.7738,216056
VND,2016-05-20,4.7738,4.8561,4.7738,4.7738,315700
VND,2016-05-23,4.7738,4.7738,4.6915,4.7738,364083
VND,2016-05-24,4.7738,4.815,4.6915,4.7738,351716
VND,2016-05-25,4.7738,4.8973,4.7738,4.7738,585300
VND,2016-05-26,4.7738,4.9796,4.6915,4.6915,392355
VND,2016-05-27,4.6915,4.815,4.6915,4.7327,309655
VND,2016-05-30,4.7327,4.8973,4.7327,4.8561,779571
VND,2016-05-31,4.8561,4.8973,4.815,4.8561,530300
VND,2016-06-01,4.8561,4.9796,4.815,4.9384,1706365
VND,2016-06-02,4.9384,4.9384,4.8973,4.9384,541307
VND,2016-06-03,4.9384,4.9796,4.8561,4.8973,1239000
VND,2016-06-06,4.8973,4.9384,4.815,4.815,687396
VND,2016-06-07,4.815,4.8973,4.7738,4.815,613248
VND,2016-06-08,4.815,4.9384,4.815,4.8973,1578700
VND,2016-06-09,4.8973,5.1442,4.8561,5.0207,1997542
VND,2016-06-10,5.0207,5.2265,5.0207,5.1854,1766827
VND,2016-06-13,5.1854,5.1854,5.0207,5.1442,1017930
VND,2016-06-14,5.1442,5.1854,5.0619,5.1854,593752
VND,2016-06-15,5.1854,5.1854,5.0619,5.1854,933407
VND,2016-06-16,5.1854,5.2265,5.103,5.103,680140
VND,2016-06-17,5.103,5.103,4.9384,4.9796,773923
VND,2016-06-20,4.9796,5.0207,4.9796,5.0207,463355
VND,2016-06-21,5.0207,5.103,4.9796,4.9796,512950
VND,2016-06-22,4.9796,4.9796,4.8973,4.8973,383110
VND,2016-06-23,4.8973,4.9384,4.8973,4.9384,295622
VND,2016-06-24,4.9384,4.9384,4.4446,4.6504,1810428
VND,2016-06-27,4.6504,4.6915,4.5681,4.6504,581522
VND,2016-06-28,4.6504,4.6915,4.6504,4.6915,469748
VND,2016-06-29,4.6915,4.7738,4.6915,4.6915,980210
VND,2016-06-30,4.6915,4.8973,4.6915,4.815,769322
VND,2016-07-01,4.815,4.8561,4.7738,4.815,772505
VND,2016-07-04,4.815,5.2677,4.815,5.2677,2021860
VND,2016-07-05,5.2677,5.7204,5.2677,5.4323,1480025
VND,2016-07-06,5.4323,5.5146,5.2677,5.3911,440747
VND,2016-07-07,5.3911,5.638,5.35,5.638,1330897
VND,2016-07-08,5.638,5.8438,5.4323,5.5557,1778149
VND,2016-07-11,5.5557,5.7615,5.3088,5.3088,1441500
VND,2016-07-12,5.3088,5.638,5.3088,5.5969,1786294
VND,2016-07-13,5.5969,5.7615,5.5969,5.638,1235931
VND,2016-07-14,5.638,5.8027,5.5557,5.5557,1527270
VND,2016-07-15,5.5557,5.638,5.4323,5.5969,509934
VND,2016-07-18,5.5969,5.6792,5.5557,5.638,673000
VND,2016-07-19,5.638,5.885,5.5969,5.7204,2037490
VND,2016-07-20,5.7204,5.8438,5.638,5.6792,660230
VND,2016-07-21,5.6792,5.6792,5.5146,5.5557,880250
VND,2016-07-22,5.5557,5.5557,5.3088,5.4323,1114515
VND,2016-07-25,5.4323,5.5557,5.3911,5.3911,383915
VND,2016-07-26,5.3911,5.4734,5.2677,5.3911,340506
VND,2016-07-27,5.3911,5.4734,5.35,5.3911,273050
VND,2016-07-28,5.3911,5.638,5.35,5.5146,614428
VND,2016-07-29,5.5146,5.5969,5.4734,5.5146,502110
VND,2016-08-01,5.5146,5.5557,5.4734,5.5146,420392
VND,2016-08-02,5.5146,5.5146,5.35,5.35,441402
VND,2016-08-03,5.35,5.4323,5.3088,5.35,157302
VND,2016-08-04,5.35,5.4323,5.1854,5.2265,309983
VND,2016-08-05,5.2265,5.2677,5.103,5.2677,545860
VND,2016-08-08,5.2677,5.35,5.1854,5.2677,386850
VND,2016-08-09,5.2677,5.35,5.2677,5.3088,242825
VND,2016-08-10,5.3088,5.4801,5.3088,5.3945,236225
VND,2016-08-11,5.3945,5.4801,5.3945,5.4801,433351
VND,2016-08-12,5.4801,5.5229,5.3516,5.3516,240876
VND,2016-08-15,5.3516,5.4373,5.3088,5.3945,257250
VND,2016-08-16,5.3945,5.6085,5.3945,5.6085,816749
VND,2016-08-17,5.6085,5.6085,5.5229,5.6085,209605
VND,2016-08-18,5.6085,5.6513,5.5657,5.6085,589612
VND,2016-08-19,5.6085,5.6085,5.4373,5.4801,594750
VND,2016-08-22,5.4801,5.4801,5.3945,5.3945,116800
VND,2016-08-23,5.3945,5.4373,5.3516,5.4373,292700
VND,2016-08-24,5.4373,5.4801,5.4373,5.4801,58900
VND,2016-08-25,5.4801,5.4801,5.3516,5.3516,137518
VND,2016-08-26,5.3516,5.5657,5.3516,5.3945,452235
VND,2016-08-29,5.3945,5.4801,5.3516,5.3516,310100
VND,2016-08-30,5.3516,5.4373,5.3516,5.3945,148530
VND,2016-08-31,5.3945,5.4801,5.3945,5.3945,221050
VND,2016-09-01,5.3945,5.4373,5.3516,5.4373,152750
VND,2016-09-05,5.4373,5.4373,5.3516,5.3516,282700
VND,2016-09-06,5.3516,5.4373,5.3088,5.4373,297250
VND,2016-09-07,5.4373,5.4373,5.3516,5.3945,95960
VND,2016-09-08,5.3945,5.6085,5.3516,5.5229,590764
VND,2016-09-09,5.5229,5.737,5.5229,5.6513,1115689
VND,2016-09-12,5.6513,5.6513,5.4373,5.5229,388160
VND,2016-09-13,5.5229,5.6513,5.5229,5.6085,248000
VND,2016-09-14,5.6085,5.6085,5.4801,5.4801,358910
VND,2016-09-15,5.4801,5.5229,5.3945,5.3945,193000
VND,2016-09-16,5.3945,5.4373,5.3516,5.3945,111700
VND,2016-09-19,5.3945,5.5229,5.3945,5.4801,227670
VND,2016-09-20,5.4801,5.5657,5.4373,5.5657,270640
VND,2016-09-21,5.5657,5.6942,5.5229,5.6942,552830
VND,2016-09-22,5.6942,5.7798,5.6513,5.6942,388482
VND,2016-09-23,5.6942,5.737,5.6085,5.6513,264505
VND,2016-09-26,5.6513,5.6942,5.5657,5.6942,83470
VND,2016-09-27,5.6942,5.6942,5.6085,5.6085,158440
VND,2016-09-28,5.6085,5.9938,5.6085,5.951,1322570
VND,2016-09-29,5.951,5.9938,5.8654,5.9082,302956
VND,2016-09-30,5.9082,6.0795,5.9082,5.9938,339035
VND,2016-10-03,5.9938,6.2079,5.9938,6.1651,827160
VND,2016-10-04,6.1651,6.2079,5.7798,5.951,582054
VND,2016-10-05,5.951,6.0367,5.9082,5.951,275935
VND,2016-10-06,5.951,6.0367,5.8654,5.8654,248260
VND,2016-10-07,5.8654,5.9082,5.7798,5.8226,505860
VND,2016-10-10,5.8226,5.8654,5.737,5.737,201305
VND,2016-10-11,5.737,5.7798,5.5657,5.6942,393710
VND,2016-10-12,5.6942,5.737,5.5657,5.6513,285853
VND,2016-10-13,5.6513,5.7798,5.6085,5.7798,184410
VND,2016-10-14,5.7798,5.7798,5.6513,5.6942,215862
VND,2016-10-17,5.6942,5.7798,5.6085,5.737,158493
VND,2016-10-18,5.737,5.737,5.6085,5.6513,125503
VND,2016-10-19,5.6513,5.737,5.6513,5.737,191810
VND,2016-10-20,5.737,5.8654,5.6942,5.737,463969
VND,2016-10-21,5.737,5.8654,5.6513,5.6942,476750
VND,2016-10-24,5.6942,5.6942,5.6085,5.6513,239261
VND,2016-10-25,5.6513,5.6513,5.5229,5.5657,204355
VND,2016-10-26,5.5657,5.7798,5.4801,5.5229,448239
VND,2016-10-27,5.5229,5.5657,5.4801,5.5229,87100
VND,2016-10-28,5.5229,5.5657,5.4801,5.4801,219252
VND,2016-10-31,5.4801,5.5657,5.3945,5.3945,221510
VND,2016-11-01,5.3945,5.4373,5.3516,5.3516,99810
VND,2016-11-02,5.3516,5.3945,5.1804,5.266,291157
VND,2016-11-03,5.266,5.3088,5.1376,5.2232,280790
VND,2016-11-04,5.2232,5.266,5.1376,5.1804,151140
VND,2016-11-07,5.1804,5.266,5.0091,5.2232,149800
VND,2016-11-08,5.2232,5.3088,5.2232,5.266,72850
VND,2016-11-09,5.266,5.266,4.9663,5.1376,307100
VND,2016-11-10,5.1376,5.3516,5.1376,5.2232,265700
VND,2016-11-11,5.2232,5.266,5.1376,5.1804,197782
VND,2016-11-14,5.1804,5.266,5.052,5.1376,202011
VND,2016-11-15,5.1376,5.2232,5.0948,5.1376,464559
VND,2016-11-16,5.1376,5.2232,5.1376,5.1376,188265
VND,2016-11-17,5.1376,5.1376,5.052,5.0948,192434
VND,2016-11-18,5.0948,5.1376,5.0091,5.0091,168388
VND,2016-11-21,5.0091,5.052,4.9235,4.9663,285023
VND,2016-11-22,4.9663,5.0948,4.9663,5.0091,290796
VND,2016-11-23,5.0091,5.0948,5.0091,5.0948,278600
VND,2016-11-24,5.0948,5.0948,5.052,5.052,103150
VND,2016-11-25,5.052,5.052,5.0091,5.0091,149080
VND,2016-11-28,5.0091,5.0091,4.9235,4.9235,147035
VND,2016-11-29,4.9235,4.9663,4.8807,4.8807,123640
VND,2016-11-30,4.8807,4.9663,4.8807,4.9663,132510
VND,2016-12-01,4.9663,5.0091,4.9235,4.9663,356160
VND,2016-12-02,4.9663,5.052,4.9663,5.052,253577
VND,2016-12-05,5.052,5.052,4.9235,5.0091,244000
VND,2016-12-06,5.0091,5.0091,4.9235,4.9663,255500
VND,2016-12-07,4.9663,5.052,4.9235,5.052,210350
VND,2016-12-08,5.052,5.1376,5.0091,5.1376,254365
VND,2016-12-09,5.1376,5.1376,5.052,5.1376,238485
VND,2016-12-12,5.1376,5.1804,5.052,5.0948,222970
VND,2016-12-13,5.0948,5.1376,5.052,5.1376,215400
VND,2016-12-14,5.1376,5.1804,5.0948,5.1376,136900
VND,2016-12-15,5.1376,5.2232,5.0948,5.2232,561777
VND,2016-12-16,5.2232,5.4373,5.1804,5.3945,470675
VND,2016-12-19,5.3945,5.6513,5.3945,5.5657,995100
VND,2016-12-20,5.5657,5.6085,5.4801,5.4801,771225
VND,2016-12-21,5.4801,5.6085,5.4373,5.4801,414550
VND,2016-12-22,5.4801,5.5229,5.4373,5.5229,232150
VND,2016-12-23,5.5229,5.5229,5.4373,5.4801,578719
VND,2016-12-26,5.4801,5.5229,5.4373,5.5229,164819
VND,2016-12-27,5.5229,5.5657,5.4801,5.5657,247400
VND,2016-12-28,5.5657,5.6085,5.5229,5.5657,297450
VND,2016-12-29,5.5657,5.6513,5.5229,5.6085,454376
VND,2016-12-30,5.6085,5.6085,5.5657,5.6085,100458
VND,2017-01-03,5.6085,5.6942,5.6085,5.6942,264452
VND,2017-01-04,5.6942,5.737,5.6513,5.6942,177734
VND,2017-01-05,5.6942,5.737,5.6513,5.6942,265883
VND,2017-01-06,5.6942,5.7798,5.6942,5.6942,318419
VND,2017-01-09,5.6942,5.7798,5.6942,5.6942,395786
VND,2017-01-10,5.6942,5.737,5.6513,5.6513,348112
VND,2017-01-11,5.6513,5.6942,5.4801,5.5657,591713
VND,2017-01-12,5.5657,5.6513,5.4801,5.6513,597718
VND,2017-01-13,5.6513,5.6942,5.5657,5.6513,516150
VND,2017-01-16,5.6513,5.6942,5.5657,5.6513,52013
VND,2017-01-17,5.6513,5.6513,5.4373,5.6085,56277
VND,2017-01-18,5.6085,5.6085,5.1376,5.1376,322710
VND,2017-01-19,5.1376,5.5229,5.1376,5.4801,341298
VND,2017-01-20,5.4801,5.5229,5.3945,5.3945,174600
VND,2017-01-23,5.3945,5.3945,5.266,5.266,172723
VND,2017-01-24,5.266,5.3516,5.266,5.3088,123600
VND,2017-01-25,5.3088,5.5657,5.2232,5.266,175410
VND,2017-02-02,5.266,5.4373,5.1804,5.2232,298211
VND,2017-02-03,5.2232,5.3945,5.1376,5.3516,189820
VND,2017-02-06,5.3516,5.3516,5.2232,5.3088,254530
VND,2017-02-07,5.3088,5.3945,5.1804,5.3516,383000
VND,2017-02-08,5.3516,5.3516,5.3088,5.3088,173870
VND,2017-02-09,5.3088,5.3945,5.266,5.3088,208131
VND,2017-02-10,5.3088,5.3945,5.2232,5.2232,245850
VND,2017-02-13,5.2232,5.5229,5.2232,5.4801,589920
